ZipCode,MedianIncome,MarginOfError
95448,100267,9685
95449,64688,34390
95450,121667,96360
95451,56435,4606
95452,129563,45787
95453,67846,8142
95454,36777,6998
95456,22468,7861
95457,53284,18813
95458,45202,8574
95459,60850,14988
95460,69712,29605
95461,70800,19940
95462,,
95463,77981,22598
95464,58750,26546
95465,79688,21490
95466,43750,12469
95467,77115,17227
95468,80785,14216
95469,57950,13418
95470,72269,11705
95471,,
95472,102283,6080
95476,96029,7152
95480,,
95482,59349,5347
95485,58682,37144
95486,,
95488,60893,57976
95490,53725,4421
95492,125349,7520
95493,67857,49631
95494,195577,72909
95497,82552,16155
95501,47074,4193
95503,62463,5975
95511,"2,500",
95514,66208,21537
95519,61077,5268
95521,43520,5401
95524,66750,28070
95525,51167,11610
95526,37000,11598
95527,45750,11563
95528,75208,19188
95531,51875,5934
95536,62581,5282
95537,66068,345
95538,58095,13382
95540,54020,4562
95542,32990,9776
95543,43333,8771
95545,,
95546,41292,14111
95547,60000,29830
95548,42882,9522
95549,76017,5774
95550,88839,19744
95551,68125,18215
95552,18125,5234
95553,37448,28547
95554,,
95555,36563,11084
95556,,
95558,43250,38431
95559,,
95560,72601,28551
95562,36458,6108
95563,39417,27115
95564,45341,11445
95565,43393,15818
95567,87500,9262
95568,71250,52424
95569,31333,14062
95570,62679,26227
95571,,
95573,82614,28151
95585,25500,7941
95587,,
95589,39861,20706
95595,,
95601,80905,18252
95602,86352,7598
95603,77571,4671
95604,,
95605,62654,6630
95606,50972,48084
95607,130000,79613
95608,74360,3510
95610,68868,3698
95612,133411,52434
95613,,
95614,113285,22214
95615,63117,2810
95616,66205,5240
95618,105343,5076
95619,61250,12582
95620,84891,7368
95621,68246,2951
95623,81141,14847
95624,106600,4884
95625,90219,58673
95626,87941,11551
95627,88671,5930
95628,100458,5237
95629,,
95630,128383,5255
95631,89141,14922
95632,81045,9601
95633,69345,21240
95634,62569,27977
95635,64455,37515
95636,78415,15991
95637,,
95638,98198,27162
95639,,
95640,75953,12125
95641,46750,20737
95642,70019,8107
95645,52375,15696
95646,129844,61156
95648,93666,4573
95650,108063,15665
95651,,
95652,27232,5299
95653,42696,20507
95655,116250,13632
95658,106875,13801
95659,58750,24997
95660,55772,4668
95661,96554,5446
95662,86535,8304
95663,117500,31204
95664,83547,16945
95665,79058,15121
95666,70987,10930
95667,78221,4267
95668,72813,13133
95669,79000,16980
95670,79003,4811
95671,137250,126517
95672,116719,21075
95673,80633,8893
95674,109375,32542
95675,,
95676,,
95677,94695,5117
95678,86940,6014
95679,,
95680,,
95681,66250,38361
95682,97607,5595
95683,131890,22384
95684,67891,14375
95685,56469,5122
95686,32083,11301
95687,95153,3826
95688,106575,6671
95689,,
95690,66823,34709
95691,86675,7519
95692,81472,8866
95693,116741,17593
95694,87371,7810
95695,73131,5870
95697,85170,41458
95698,,
95699,,
95701,87625,19952
95703,88882,9331
95709,76644,17956
95713,90413,12381
95714,68194,32580
95715,,
95717,57917,19641
95720,,
95721,,
95722,95529,16775
95726,78326,6372
95728,102171,37502
95735,94643,57870
95736,34632,27856
95742,141629,18776
95746,159804,16893
95747,119601,5913
95757,117356,6488
95758,96486,6703
95762,143847,8880
95765,110656,5702
95776,91236,8472
95811,71265,10014
95814,39612,6000
95815,45929,5189
95816,77839,5551
95817,48359,10170
95818,97982,10141
95819,114622,11408
95820,59933,3044
95821,51188,3050
95822,67323,2870
95823,53238,4003
95824,44877,3119
95825,50560,2711
95826,71647,5350
95827,70485,5821
95828,64423,4252
95829,102342,5618
95830,144722,64653
95831,86665,5152
95832,62045,7992
95833,74677,2699
95834,84073,6503
95835,106843,5515
95837,139167,97038
95838,53425,4025
95841,58384,4607
95842,56229,2892
95843,85787,3858
95864,112560,6556
95901,54732,5632
95903,51307,4402
95910,,
95912,64667,21994
95913,,
95914,,
95915,,
95916,37768,7291
95917,71678,10736
95918,72353,19891
95919,83371,25062
95920,75000,55279
95922,65625,30305
95923,48603,21172
95925,21189,12913
95926,54649,4801
95928,60750,3647
95929,,
95930,83265,43422
95932,56582,7009
95934,,
95935,,
95936,,
95937,40688,28002
95938,89118,31379
95939,,
95941,85462,44346
95942,136595,62698
95943,64375,33656
95944,,
95945,54469,3865
95946,74141,8552
95947,46023,39213
95948,61155,8481
95949,88730,5777
95950,34438,21743
95951,60053,16150
95953,63993,7074
95954,52691,8050
95955,58523,34371
95956,74009,24094
95957,68125,11894
95958,,
95959,71757,7394
95960,34000,18026
95961,67283,6587
95962,65167,30836
95963,56627,6847
95965,40482,5994
95966,52628,3358
95968,32917,6035
95969,53310,9285
95970,78333,45357
95971,58125,14229
95972,,
95973,80249,4416
95974,,
95975,57500,56682
95977,68103,13535
95978,,
95979,26250,18883
95981,,
95982,85347,10455
95983,47304,39880
95984,,
95986,,
95987,77545,15043
95988,57538,11122
95991,58632,5210
95993,78301,6732
96001,61127,5331
96002,66136,3981
96003,63159,4976
96006,38357,4141
96007,51227,5325
96008,78464,18941
96009,45655,2799
96010,,
96011,25938,7002
96013,51105,6076
96014,48200,38754
96015,,
96016,52656,32798
96017,36250,15039
96019,50694,9779
96020,67284,14137
96021,47914,7075
96022,69052,12164
96023,38125,6136
96024,48419,9069
96025,37546,5350
96027,57250,9428
96028,,
96029,61607,29447
96031,24250,13389
96032,54362,9162
96033,45000,6274
96034,44375,8554
96035,37639,20849
96037,,
96038,60028,11224
96039,33929,8090
96040,75417,59871
96041,38062,9641
96044,56510,4100
96046,,
96047,67000,38447
96048,55828,8344
96050,31518,5598
96051,59375,10832
96052,51534,11277
96054,56875,16943
96055,62453,11501
96056,63500,17754
96057,43839,7156
96058,59643,28046
96059,117537,22176
96061,,
96062,89286,31841
96063,44750,30725
96064,53204,5626
96065,62813,41285
96067,55053,6345
96068,,
96069,68393,27529
96071,,
96073,106888,10782
96074,63438,30292
96075,17500,8476
96076,29219,4311
96078,,
96080,52489,4334
96084,32200,3952
96085,,
96086,36875,13553
96087,80903,49788
96088,65298,11505
96090,50104,15239
96091,43611,6697
96092,64129,22187
96093,42168,6772
96094,52759,6247
96096,56250,20353
96097,47042,8999
96101,51634,4584
96103,71612,18924
96104,43974,6386
96105,,
96106,,
96107,38986,4622
96108,83958,47890
96109,50455,11719
96110,98250,43380
96111,,
96112,34821,19710
96113,50742,15144
96114,67375,19955
96115,17250,16763
96116,,
96117,57366,17509
96118,57363,12835
96119,,
96120,75500,25978
96121,77700,22347
96122,50155,10104
96123,33906,2875
96124,78819,36424
96125,66932,61290
96126,,
96128,78488,22728
96129,,
96130,64566,3959
96132,33750,13168
96133,76019,7907
96134,44924,8939
96135,,
96136,,
96137,49759,10456
96140,113750,37924
96141,115104,17916
96142,60625,31217
96143,54338,10466
96145,117150,30120
96146,85938,17784
96148,84866,15299
96150,68082,4825
96155,,
96161,107321,14754
96701,101728,5362
96703,79063,20934
96704,67845,17058
96705,92083,9587
96706,110197,3251
96707,114355,6183
96708,85941,8081
96710,,
96712,85600,16197
96713,50486,35303
96714,102708,28398
96716,81547,21055
96717,90592,23722
96719,73125,29756
96720,69984,4784
96722,79922,27680
96725,76450,9470
96726,,
96727,61335,2931
96728,65625,16656
96729,40000,4888
96730,109750,33437
96731,84154,11445
96732,85890,11972
96734,117546,6166
96737,25402,10627
96738,84063,17030
96740,81689,7181
96741,87536,14554
96742,79583,13399
96743,92007,16746
96744,121756,6312
96746,93188,10912
96747,78017,3928
96748,56111,15528
96749,71667,10917
96750,71667,11908
96751,80208,49272
96752,74722,22318
96753,83322,8740
96754,85341,20460
96755,81495,16126
96756,81806,10273
96757,55337,7947
96759,,
96760,78750,23192
96761,90000,5810
96762,100585,25038
96763,61884,15289
96764,62833,15192
96765,74423,29873
96766,84539,12785
96768,101070,7641
96769,46250,33319
96770,44318,16711
96771,46063,7020
96772,54474,10310
96773,55417,54423
96774,51250,30035
96776,60921,23033
96777,53750,19615
96778,40240,4562
96779,113025,13604
96780,,
96781,61845,10466
96782,97925,8639
96783,59853,18828
96785,65191,9982
96786,73057,2861
96789,110840,5153
96790,87262,17103
96791,83298,6382
96792,74914,6864
96793,96695,5592
96795,107222,15572
96796,91339,26610
96797,97875,3913
96813,83804,9606
96814,64635,4549
96815,67383,3006
96816,98059,5310
96817,67086,5139
96818,87175,4602
96819,90678,7937
96820,,
96821,152363,13919
96822,83946,3902
96825,130964,12246
96826,63067,4705
96848,,
96850,,
96853,,
96857,,
96858,,
96859,,
96860,,
96863,,
97001,36750,27698
97002,67576,14500
97003,84692,5583
97004,97448,12625
97005,61919,4443
97006,91520,3963
97007,104306,5523
97008,77257,3406
97009,97107,19542
97011,85484,67685
97013,82875,5990
97014,56335,11032
97015,77879,5576
97016,56119,10410
97017,86250,28586
97018,84855,7071
97019,97031,16815
97020,75234,9392
97021,68656,9395
97022,75750,19343
97023,63494,6625
97024,64287,7731
97026,81298,13031
97027,86013,12008
97028,66335,21161
97029,58750,18572
97030,54952,4017
97031,81530,6606
97032,83289,8885
97033,82250,59084
97034,135538,13351
97035,106563,4520
97037,46500,11175
97038,80530,12104
97039,54464,11179
97040,80543,18855
97041,64549,21646
97042,95684,10035
97045,87783,4076
97048,65933,8444
97049,79547,6685
97050,61750,17982
97051,72934,3888
97053,104554,41624
97054,61756,6750
97055,89743,4414
97056,86976,11920
97057,21250,9759
97058,55954,3470
97060,80538,6978
97062,101410,6747
97063,54808,16978
97064,66047,16584
97065,47813,11599
97067,69393,16782
97068,133412,13996
97070,79076,6876
97071,56000,5089
97078,75021,6281
97080,81881,5155
97086,94416,8384
97089,108835,11182
97101,89563,11837
97102,110156,72140
97103,64609,7112
97106,104702,12596
97107,63750,16192
97108,55875,23547
97109,95208,50205
97110,60369,20266
97111,81500,17527
97112,46414,6431
97113,77388,14621
97114,72885,14386
97115,95385,24116
97116,76610,7268
97117,103421,32674
97118,49479,4794
97119,101681,11229
97121,53824,6083
97122,65417,23927
97123,89492,4861
97124,100596,4867
97125,,
97127,84159,6714
97128,60984,4776
97130,66528,38814
97131,60479,8656
97132,86019,5437
97133,105859,20529
97134,,
97135,56402,29103
97136,57549,9524
97137,109063,9244
97138,49892,11893
97140,114028,10490
97141,54066,6871
97144,92344,2960
97145,95417,37107
97146,77979,8358
97147,45227,13233
97148,103390,23783
97149,78042,17378
97201,59811,7861
97202,87266,5630
97203,71498,5482
97204,,
97205,49708,7879
97206,77133,3763
97208,,
97209,72323,9332
97210,79387,8603
97211,93743,6488
97212,115417,6567
97213,86005,6875
97214,82549,5743
97215,91680,7174
97216,55590,9130
97217,92255,3198
97218,73602,6882
97219,106242,6646
97220,61333,2862
97221,124449,13595
97222,68366,4579
97223,96222,6184
97224,83604,4938
97225,97661,6622
97227,77951,12130
97229,137006,5747
97230,62982,4145
97231,99844,16380
97232,67591,5647
97233,48360,4722
97236,58093,5945
97239,96477,8825
97258,,
97266,63274,4099
97267,73575,3098
97301,48149,3425
97302,73993,3617
97303,68100,5256
97304,79346,6170
97305,57767,4213
97306,75653,5488
97310,,
97317,74568,5517
97321,87435,5887
97322,61285,4259
97324,56595,5722
97325,77742,15938
97326,84167,21744
97327,73580,6140
97329,,
97330,64685,4520
97331,,
97333,57034,7126
97335,,
97336,,
97338,66537,7094
97341,50817,6678
97342,53750,33159
97343,90492,33691
97344,46513,15575
97345,46455,8198
97346,78542,28167
97347,29118,11981
97348,88458,8260
97350,68750,35755
97351,66962,12250
97352,85601,12970
97355,57077,5237
97357,54250,13791
97358,85114,20863
97360,61736,6572
97361,59896,15374
97362,58583,14246
97364,93073,81857
97365,53072,5876
97366,73740,5320
97367,50901,2649
97368,55027,8654
97369,,
97370,84792,10230
97371,,
97373,,
97374,82648,15849
97375,75059,6597
97376,62829,13241
97377,89732,54878
97378,63372,15052
97380,61964,16283
97381,76714,5210
97383,65014,11842
97384,,
97385,78363,14604
97386,56100,5647
97388,60133,8848
97389,76731,10277
97390,62961,19018
97391,54200,9748
97392,99311,10606
97394,53850,5000
97396,46576,3755
97401,43764,1929
97402,49702,2629
97403,48348,7614
97404,72385,4814
97405,79018,3152
97406,18969,10193
97408,85554,6972
97410,39375,15554
97411,42174,10167
97412,71250,38515
97413,56577,4379
97414,,
97415,61287,4711
97416,55972,12746
97417,37910,5700
97419,50372,10217
97420,53080,3718
97423,53545,9067
97424,55549,5208
97426,72652,11278
97429,46673,4993
97430,49250,3733
97431,52542,12831
97432,,
97434,37137,10174
97435,55500,11308
97436,43250,20105
97437,78611,15030
97438,91875,37172
97439,53552,3747
97441,47257,31198
97442,49133,13722
97443,70210,9682
97444,56106,7950
97446,45233,8157
97447,48583,17245
97448,62324,4543
97449,50938,8483
97450,55467,13381
97451,,
97452,81818,19241
97453,39250,9913
97454,93185,11118
97455,100134,37017
97456,52772,6779
97457,51131,3345
97458,41165,9484
97459,64116,11343
97461,102042,68406
97462,54297,4460
97463,33199,7784
97465,42250,22523
97466,43000,18131
97467,46679,10659
97469,49844,13719
97470,47757,4003
97471,61356,3932
97473,57045,25773
97476,33111,18289
97477,52639,2930
97478,69667,4007
97479,46856,8940
97480,37330,15967
97481,61734,56614
97484,37500,9198
97486,95466,57334
97487,59118,12714
97488,74938,17892
97489,62169,34881
97490,103750,64621
97492,28377,9673
97493,63750,22896
97494,,
97495,68684,21884
97496,57031,12665
97497,35215,12470
97498,67553,16367
97499,50441,12175
97501,52798,2926
97502,72829,6098
97503,58964,6492
97504,68854,4628
97520,63777,4315
97522,48403,16091
97523,38263,9974
97524,68548,6838
97525,62703,7429
97526,51395,5020
97527,55348,4760
97530,79770,20534
97531,37219,22710
97532,66033,13987
97534,25403,5057
97535,40691,8619
97536,46613,13333
97537,54691,12484
97538,48548,15773
97539,53962,19185
97540,47957,6216
97541,52560,33996
97543,,
97544,63063,30621
97601,45407,4748
97603,56549,5897
97604,,
97620,,
97621,,
97622,25417,9907
97623,58611,17495
97624,49327,9362
97625,72917,64384
97626,28182,24744
97627,65417,32893
97630,53547,11121
97632,48438,22055
97633,50859,8183
97634,58050,21784
97635,,
97636,55000,15475
97637,,
97638,52000,6887
97639,,
97640,53750,32198
97641,35263,8428
97701,68243,8228
97702,74190,2553
97703,99930,9022
97707,72721,5870
97709,,
97710,41875,34040
97711,48750,44776
97712,98281,61649
97720,37548,3640
97721,50313,21146
97722,76250,72429
97730,72500,22539
97731,30938,11299
97732,30556,28239
97733,,
97734,62679,9071
97735,109922,59780
97736,78750,41519
97737,,
97738,63342,16844
97739,47160,6227
97741,56595,4487
97750,49167,5518
97751,39659,38916
97752,,
97753,122667,43407
97754,60993,5874
97756,71415,3642
97758,28500,11578
97759,85875,12912
97760,73932,7946
97761,49000,17940
97801,64176,5168
97810,62955,17588
97812,75179,20261
97813,68547,6548
97814,47309,7203
97817,,
97818,61745,8163
97819,52750,35125
97820,50750,10618
97823,44732,11583
97824,66853,6454
97825,46094,11305
97826,53750,24014
97827,51236,2845
97828,48996,5964
97830,46583,2634
97833,56964,18234
97834,40064,5930
97835,109000,38301
97836,42407,8744
97837,,
97838,68340,5468
97839,54659,11593
97840,128750,59841
97841,76500,22247
97842,38214,19995
97843,78750,14794
97844,64779,11182
97845,61583,15658
97846,65036,4228
97848,54250,6840
97850,51782,3571
97856,38571,20036
97857,53224,8971
97859,,
97862,51485,13796
97864,34611,3443
97865,56293,11284
97867,71771,6456
97868,63981,6224
97869,49427,13043
97870,59600,8874
97873,50000,26104
97874,41250,13779
97875,58250,11284
97876,89773,22151
97877,21769,2583
97880,,
97882,51700,6592
97883,57025,2507
97884,41000,8517
97885,60865,19102
97886,57500,30515
97901,58167,17179
97902,,
97903,,
97904,48125,26472
97905,120542,73762
97906,52917,15329
97907,31944,15379
97908,,
97909,,
97910,55536,16330
97911,42500,38721
97913,42265,9829
97914,46737,5451
97917,110556,76622
97918,51136,5284
97920,,
98001,95605,6728
98002,59742,3607
98003,63289,4001
98004,154403,13201
98005,145152,8994
98006,170328,7894
98007,111361,6929
98008,147788,9321
98010,132540,21608
98011,107109,10080
98012,127852,4038
98014,123982,9588
98019,145655,17567
98020,102266,6973
98021,137534,10153
98022,101591,6757
98023,87820,4809
98024,145750,26348
98025,,
98026,104672,3709
98027,128556,13213
98028,121463,16315
98029,144880,10780
98030,77521,5421
98031,89882,10023
98032,69437,5036
98033,149131,9312
98034,111002,5649
98036,85407,6466
98037,92357,9177
98038,124164,6843
98039,208500,51781
98040,170000,16913
98042,113579,4723
98043,87920,4102
98045,123651,15602
98047,68965,6355
98050,,
98051,98049,22306
98052,149492,5943
98053,160208,14095
98055,83621,2431
98056,95088,9998
98057,62469,5346
98058,98648,2074
98059,113618,8954
98065,162833,17811
98068,104476,29282
98070,94123,17808
98072,140906,11879
98074,207341,18367
98075,216337,16891
98077,164148,22563
98087,90749,6123
98092,101725,4324
98101,96893,12429
98102,102466,9996
98103,113443,6476
98104,60955,8599
98105,73343,5643
98106,84506,8494
98107,113531,9732
98108,74985,9511
98109,111059,5450
98110,145475,12367
98112,133267,13016
98115,128443,7967
98116,124795,8933
98117,146887,8068
98118,94790,5839
98119,106245,11679
98121,135823,13049
98122,87418,9275
98125,82439,2853
98126,97368,10155
98133,77602,2890
98134,64375,7516
98136,130978,13785
98144,90239,10753
98146,91667,9214
98148,77490,5377
98154,,
98155,109731,6002
98158,,
98164,"250000",
98166,102994,11306
98168,71977,5668
98174,,
98177,138401,12427
98178,87788,11965
98188,71223,7417
98195,,
98198,69833,5005
98199,148878,11256
98201,65192,3774
98203,88271,4265
98204,59506,2902
98207,,
98208,92578,5004
98220,102014,74546
98221,82638,2675
98222,91765,11838
98223,93015,5533
98224,65417,18750
98225,55672,3059
98226,70522,4601
98229,77804,4942
98230,73097,8757
98232,94737,18837
98233,69572,6461
98235,53587,10647
98236,85303,11700
98237,64383,16344
98238,,
98239,74746,9055
98240,87467,10751
98241,53413,17500
98243,77813,10309
98244,68750,35054
98245,59527,6308
98247,64186,7694
98248,80716,10077
98249,82474,17156
98250,74364,4243
98251,68935,8976
98252,86884,4484
98253,85171,27981
98255,,
98256,,
98257,73469,5612
98258,102304,3127
98260,87722,10813
98261,67938,5971
98262,61250,27626
98263,104688,11008
98264,80611,5706
98266,39710,13463
98267,,
98270,89380,4081
98271,90081,6419
98272,101637,4332
98273,65427,4465
98274,83463,7511
98275,109738,11496
98276,67109,13337
98277,66552,3660
98278,,
98279,56000,22182
98280,68393,16305
